STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE2,SOURCE3,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,TStorms,WindEquipmentChangeDate
72505394728,2019-10-15T09:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,37,56,0,,-0.03,1,49,30.19,CLR:00,30.04,10,47,280,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10210/15/19 09:51:02 METAR KNYC 151451Z 28005KT 10SM CLR 13/03 A3021 RMK AO2 SLP222 T01330028 51009 $ RTX,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T10:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,32,60,0,,,,35,30.17,CLR:00,30.03,10,47,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09410/15/19 10:51:02 METAR KNYC 151551Z VRB03KT 10SM CLR 16/00 A3020 RMK AO2 SLP218 T01560000 RTX,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T11:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.18,33,62,0,,,,34,30.15,CLR:00,30.01,10,48,VRB,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09010/15/19 11:51:02 METAR KNYC 151651Z VRB05KT 10SM CLR 17/01 A3018 RMK AO2 SLP209 T01670006,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T12:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15,31,63,0,,0.06,8,30,30.13,CLR:00,29.98,10,48,260,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10910/15/19 12:51:02 METAR KNYC 151751Z 26004KT 10SM CLR 17/M01 A3015 RMK AO2 SLP202 T01721006 10178 20106 58020,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T13:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.14,31,63,0,,,,30,30.11,CLR:00,29.97,10,48,250,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09110/15/19 13:51:02 METAR KNYC 151851Z 25004KT 10SM CLR 17/M01 A3014 RMK AO2 SLP197 T01721006,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T14:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,32,63,0,,,,31,30.09,CLR:00,29.95,10,49,300,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09010/15/19 14:51:02 METAR KNYC 151951Z 30003KT 10SM CLR 17/00 A3012 RMK AO2 SLP191 T01720000,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T15:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,34,62,0,,0.05,8,35,30.08,CLR:00,29.93,10,49,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09610/15/19 15:51:02 METAR KNYC 152051Z 00000KT 10SM CLR 17/01 A3010 RMK AO2 SLP185 T01670011 58017,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T16:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,34,61,0,,,,36,30.07,CLR:00,29.93,10,48,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09010/15/19 16:51:02 METAR KNYC 152151Z 00000KT 10SM CLR 16/01 A3010 RMK AO2 SLP183 T01610011,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T17:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,36,59,0,,,,42,30.07,CLR:00,29.93,10,48,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09010/15/19 17:51:02 METAR KNYC 152251Z VRB03KT 10SM CLR 15/02 A3010 RMK AO2 SLP184 T01500022,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T18:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,42,58,0,,-0.02,3,56,30.09,CLR:00,29.95,10,50,160,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10810/15/19 18:51:02 METAR KNYC 152351Z 16004KT 10SM CLR 14/06 A3012 RMK AO2 SLP191 T01440056 10178 20144 53006,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T19:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,43,57,0,,,,60,30.09,CLR:00,29.95,10,50,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09010/15/19 19:51:01 METAR KNYC 160051Z VRB03KT 10SM CLR 14/06 A3012 RMK AO2 SLP190 T01390061,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T20:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11,46,56,0,,,,70,30.08,CLR:00,29.94,10,51,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09010/15/19 20:51:01 METAR KNYC 160151Z 00000KT 10SM CLR 13/08 A3011 RMK AO2 SLP186 T01330078,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T21:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11,47,57,0,,0.01,6,69,30.08,CLR:00,29.94,10,52,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09610/15/19 21:51:01 METAR KNYC 160251Z VRB03KT 10SM CLR 14/08 A3011 RMK AO2 SLP186 T01390083 56005,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T22:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,47,57,0,,,,69,30.07,CLR:00,29.93,10,52,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09010/15/19 22:51:02 METAR KNYC 160351Z VRB03KT 10SM CLR 14/08 A3010 RMK AO2 SLP182 T01390083,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-15T23:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,48,56,0,,,,75,30.07,CLR:00,29.92,10,52,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10010/15/19 23:51:02 METAR KNYC 160451Z 00000KT 10SM CLR 13/09 A3009 RMK AO2 SLP182 T01330089 401780106,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T00:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,49,57,0,,0.02,6,74,30.06,CLR:00,29.92,10,53,VRB,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10810/16/19 00:51:02 METAR KNYC 160551Z VRB04KT 10SM CLR 14/09 A3009 RMK AO2 SLP180 T01390094 10144 20133 56006,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T01:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,49,57,0,,,,74,30.04,CLR:00,29.9,10,53,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09010/16/19 01:51:02 METAR KNYC 160651Z 00000KT 10SM CLR 14/09 A3007 RMK AO2 SLP173 T01390094,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T02:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,49,56,0,,,,77,30.02,CLR:00,29.88,10,52,120,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09010/16/19 02:51:02 METAR KNYC 160751Z 12005KT 10SM CLR 13/09 A3005 RMK AO2 SLP166 T01330094,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T03:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,47,56,0,,0.06,6,72,30,FEW:02 26,29.86,10,51,130,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09910/16/19 03:51:02 METAR KNYC 160851Z 13006KT 10SM FEW026 13/08 A3003 RMK AO2 SLP159 T01330083 56021,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T04:43:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,47,56,,,,,72,,FEW:02 23 BKN:07 29,29.85,10,51,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09310/16/19 04:43:02 SPECI KNYC 160943Z VRB03KT 10SM FEW023 BKN029 13/08 A3002 RMK AO2 T01330083,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T04:49:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,46,55,,,,,72,,FEW:02 23 BKN:07 31,29.85,10,50,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08810/16/19 04:49:02 SPECI KNYC 160949Z 00000KT 10SM FEW023 BKN031 13/08 A3002 RMK AO2 FIBI,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T04:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,47,56,0,,,,72,29.99,FEW:02 23 BKN:07 31,29.85,10,51,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10010/16/19 04:51:02 METAR KNYC 160951Z VRB03KT 10SM FEW023 BKN031 13/08 A3002 RMK AO2 SLP156 T01330083,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T05:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,46,57,0,,,,67,29.98,SCT:04 30 SCT:04 38,29.84,10,51,VRB,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10010/16/19 05:51:02 METAR KNYC 161051Z VRB06KT 10SM SCT030 SCT038 14/08 A3001 RMK AO2 SLP152 T01390078,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T06:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,46,58,0,,0.06,8,65,29.95,SCT:04 25 BKN:07 31 OVC:08 42,29.8,10,52,80,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET13210/16/19 06:51:02 METAR KNYC 161151Z 08005KT 10SM SCT025 BKN031 OVC042 14/08 A2997 RMK AO2 PRESFR SLP141 T01440078 10144 20128 58019,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T07:00:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,47,58,,,,,67,,BKN:07 26 BKN:07 31 OVC:08 42,29.8,10,52,VRB,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10010/16/19 07:00:02 SPECI KNYC 161200Z VRB06KT 10SM BKN026 BKN031 OVC042 14/08 A2997 RMK AO2 T01440083,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T07:28:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,47,59,,,,,64,,SCT:04 24 BKN:07 30 OVC:08 43,29.8,10,53,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10010/16/19 07:28:02 SPECI KNYC 161228Z VRB03KT 10SM SCT024 BKN030 OVC043 15/08 A2997 RMK AO2 T01500083,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T07:38:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,48,60,,,,,65,,BKN:07 22 BKN:07 30 OVC:08 44,29.8,10,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10010/16/19 07:38:02 SPECI KNYC 161238Z      KT 10SM BKN022 BKN030 OVC044 16/09 A2997 RMK AO2 T01560089,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T07:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,48,60,0,,,,65,29.93,OVC:08 22,29.79,10,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09310/16/19 07:51:02 METAR KNYC 161251Z      KT 10SM OVC022 16/09 A2996 RMK AO2 SLP137 T01560089,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T08:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,52,62,0,,,,70,29.91,OVC:08 20,29.76,10,56,VRB,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09310/16/19 08:51:02 METAR KNYC 161351Z VRB05KT 10SM OVC020 17/11 A2993 RMK AO2 SLP127 T01670111,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T09:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,55,64,0,,0.09,8,73,29.86,BKN:07 18 OVC:08 23,29.72,10,59,VRB,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10610/16/19 09:51:02 METAR KNYC 161451Z VRB04KT 10SM BKN018 OVC023 18/13 A2989 RMK AO2 SLP111 T01780128 58030,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T10:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.85,56,64,0,,,,75,29.82,OVC:08 21,29.68,10,59,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09310/16/19 10:51:02 METAR KNYC 161551Z 00000KT 10SM OVC021 18/13 A2985 RMK AO2 SLP099 T01780133,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T11:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.81,57,65,0,,,,76,29.78,BKN:07 19 OVC:08 24,29.64,10,60,VRB,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10310/16/19 11:51:02 METAR KNYC 161651Z 12007G16KT 10SM BKN019 OVC024 18/14 A2981 RMK AO2 SLP085 T01830139,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T12:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.74,57,65,0,,0.14,8,76,29.71,OVC:08 19,29.57,10,60,VRB,23,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11410/16/19 12:51:02 METAR KNYC 161751Z 14009G20KT 10SM OVC019 18/14 A2974 RMK AO2 SLP062 T01830139 10189 20144 58049,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T13:38:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.72,59,63,0.01,RA:02 BR:1 |RA |RA,,,87,,BKN:07 19 BKN:07 30 OVC:08 45,29.55,1.75,61,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12110/16/19 13:38:02 SPECI KNYC 161838Z 00000KT 1 3/4SM RA BR BKN019 BKN030 OVC045 17/15 A2972 RMK AO2 RAB29 P0001 T01720150,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T13:49:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.71,61,63,,-RA:02 BR:1 |RA |RA,,,94,,SCT:04 19 BKN:07 45 OVC:08 75,29.54,1.75,62,VRB,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11710/16/19 13:49:02 SPECI KNYC 161849Z VRB06KT 1 3/4SM -RA BR SCT019 BKN045 OVC075 17/16 A2971 RMK AO2 RAB29 P0006 FIBI,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T13:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7,60,63,0.07,-RA:02 BR:1 |RA |RA,,,90,29.67,SCT:04 19 BKN:07 49 OVC:08 75,29.53,2.5,61,VRB,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12910/16/19 13:51:02 METAR KNYC 161851Z VRB05KT 2 1/2SM -RA BR SCT019 BKN049 OVC075 17/16 A2970 RMK AO2 RAB29 SLP049 P0006 T01720156,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T13:58:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.68,60,62,,-RA:02 BR:1 |RA |RA,,,93,,FEW:02 19 BKN:07 49 OVC:08 75,29.51,4,61,100,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET13110/16/19 13:58:02 SPECI KNYC 161858Z 10007G15KT 4SM -RA BR FEW019 BKN049 OVC075 17/16 A2968 RMK AO2 PRESFR P0001 T01670156 RTX FIBI,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T14:05:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.69,60,62,0.02,RA:02 BR:1 |RA |RA,,,93,,SCT:04 17 BKN:07 48 OVC:08 70,29.52,1.75,61,VRB,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12210/16/19 14:05:02 SPECI KNYC 161905Z 12009G19KT 1 3/4SM RA BR SCT017 BKN048 OVC070 17/16 A2969 RMK AO2 P0002 T01670156 RTX,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T14:22:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.68,60,62,,RA:02 BR:1 |RA |RA,,,93,,BKN:07 14 BKN:07 31 OVC:08 75,29.51,1.25,61,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12410/16/19 14:22:02 SPECI KNYC 161922Z VRB03KT 1 1/4SM RA BR BKN014 BKN031 OVC075 17/16 A2968 RMK AO2 P0009 T01670156 RTX FIBI,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T14:49:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.66,61,63,,-RA:02 BR:1 |RA |RA,,,94,,OVC:08 13,29.49,2,62,VRB,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09310/16/19 14:49:02 SPECI KNYC 161949Z VRB05KT 2SM -RA BR OVC013 17/16 A2966 RMK AO2 P0020 FIBI,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T14:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.66,60,62,0.19,-RA:02 BR:1 |RA |RA,,,93,29.63,BKN:07 13 OVC:08 19,29.49,2.5,61,VRB,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12510/16/19 14:51:02 METAR KNYC 161951Z 10007KT 2 1/2SM -RA BR BKN013 OVC019 17/16 A2966 RMK AO2 SLP034 P0020 T01670156 RTX FIBI,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T14:58:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.64,60,62,,-RA:02 BR:1 |RA |RA,,,93,,BKN:07 13 BKN:07 18 OVC:08 22,29.47,5,61,VRB,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12810/16/19 14:58:02 SPECI KNYC 161958Z VRB06KT 5SM -RA BR BKN013 BKN018 OVC022 17/16 A2964 RMK AO2 PRESFR P0000 T01670156 RTX FIBI,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T15:24:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.62,60,62,,RA:02 BR:1 |RA |RA,,,93,,BKN:07 16 OVC:08 20,29.45,4,61,VRB,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11310/16/19 15:24:02 SPECI KNYC 162024Z VRB06KT 4SM RA BR BKN016 OVC020 17/16 A2962 RMK AO2 P0002 T01670156 RTX FIBI,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T15:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,60,62,0.07,-RA:02 BR:1 |RA |RA,0.14,8,93,29.57,BKN:07 16 BKN:07 60 OVC:08 70,29.43,5,61,VRB,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET14010/16/19 15:51:02 METAR KNYC 162051Z VRB06KT 5SM -RA BR BKN016 BKN060 OVC070 17/16 A2960 RMK AO2 SLP014 P0005 60031 T01670156 58048 RTX FIBI,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T16:10:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.57,60,62,0.04,RA:02 BR:1 |RA |RA,,,93,,BKN:07 13 OVC:08 43,29.4,4,61,VRB,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11510/16/19 16:10:02 SPECI KNYC 162110Z VRB06KT 4SM RA BR BKN013 OVC043 17/16 A2957 RMK AO2 PRESFR P0004 T01670156 RTX,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T16:34:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.55,60,62,,RA:02 BR:1 |RA |RA,,,93,,BKN:07 13 OVC:08 20,29.38,2.5,61,120,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11710/16/19 16:34:02 SPECI KNYC 162134Z 12006KT 2 1/2SM RA BR BKN013 OVC020 17/16 A2955 RMK AO2 P0009 T01670156 RTX FIBI,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2019-10-16T16:51:00,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.53,60,62,0.22,+RA:02 BR:1 |RA |RA,,,93,29.5,BKN:07 13 OVC:08 21,29.36,1.5,61,130,25,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12810/16/19 16:51:02 METAR KNYC 162151Z 13009G22KT 1 1/2SM +RA BR BKN013 OVC021 17/16 A2953 RMK AO2 SLP990 P0019 T01670156 RTX FIBI,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
